Equipment_ID,Failure_Risk,Tool_Wear,Maintenance_Priority,Next_Maintenance,Days_Until_Maintenance
16373,0.08747952885280863,105.19949415241076,Low,Within 1 week,1.0
16374,0.04085856179330474,99.49954296050946,Low,Within 1 week,1.0
16375,0.0636962956184264,103.25589412799525,Low,Within 1 week,1.0
16376,0.21895409718476272,107.93734880384626,Low,Within 1 week,1.0
16377,0.07364601379491059,104.91143716851724,Low,Within 1 week,1.0
16378,0.4136952018667629,90.08524600249605,Medium,Immediate,0.0
16379,0.13383152017046357,109.36997822294201,Low,Within 1 week,1.0
16380,0.36708966586600966,115.88601902451549,Low,Immediate,0.0
16381,0.041355910538333346,104.2693174983142,Low,Immediate,0.0
16382,0.072084569412541,96.07874893342448,Low,Immediate,0.0
16383,0.6461438940749802,101.15919528227158,Medium,Immediate,0.0
16384,0.15637291190348435,104.48630816135051,Low,Immediate,0.0
16385,0.0913511458845465,106.87952011527581,Low,Within 1 week,1.0
16386,0.07961677365422268,101.97120840130054,Low,Within 1 week,1.0
16387,0.13068576877296934,102.1799878401908,Low,Within 1 week,1.0
16388,0.07083233207458133,103.17325457848038,Low,Immediate,0.0
16389,0.18728904021811973,118.25108451179813,Low,Within 1 week,1.0
16390,0.06503711595622397,105.10236203849227,Low,Within 1 week,1.0
16391,0.108680772922115,99.43150299921103,Low,Within 1 week,1.0
16392,0.1439892925672659,103.74297554653013,Low,Within 1 week,1.0
16393,0.1257327899602655,99.85854402076174,Low,Within 1 week,1.0
16394,0.11468368395784453,107.08596878445059,Low,Within 1 week,1.0
16395,0.32335689043251603,100.70046054507242,Low,Immediate,0.0
16396,0.15004680759807754,104.73794920105307,Low,Immediate,0.0
16397,0.08878620197887958,108.32044632827248,Low,Within 1 week,1.0
16398,0.17087166120036879,101.91638861944892,Low,Within 1 week,1.0
16399,0.06449090304685304,106.14419586280708,Low,Immediate,0.0
16400,0.05226535819898131,104.05186466379135,Low,Within 1 week,1.0
16401,0.12433285933274037,105.80322443837565,Low,Within 1 week,1.0
16402,0.15357862089702415,104.34511907579524,Low,Within 1 week,1.0
16403,0.07171266885899849,109.43499623033365,Low,Within 1 week,1.0
16404,0.04747819763356459,103.02852795163625,Low,Within 1 week,1.0
16405,0.11915397906307881,107.59830082984155,Low,Within 1 week,1.0
16406,0.04385960777797053,99.39590028229631,Low,Within 1 week,1.0
16407,0.09401072712079954,108.8717660245963,Low,Within 1 week,1.0
16408,0.11628466243756669,105.1888732661981,Low,Within 1 week,1.0
16409,0.17070697906967283,105.84966613819083,Low,Within 1 week,1.0
16410,0.15755038627269186,103.516341091827,Low,Within 1 week,1.0
16411,0.1365953481772393,104.98449968043579,Low,Within 1 week,1.0
16412,0.05665368823368616,103.33327280669262,Low,Within 1 week,1.0
16413,0.03326667940917468,102.15433533819134,Low,Within 1 week,1.0
16414,0.22727622822242963,102.64660371185408,Low,Within 1 week,1.0
16415,0.08473039857374809,98.61367613846264,Low,Immediate,0.0
16416,0.09868290995638809,101.52650849180809,Low,Within 1 week,1.0
16417,0.12189444328553402,109.83159252393904,Low,Within 1 week,1.0
16418,0.12537063643629057,111.66106540707035,Low,Within 1 week,1.0
16419,0.09685469069896274,105.98453581389974,Low,Immediate,0.0
16420,0.12404785796055126,103.90450924586852,Low,Within 1 week,1.0
16421,0.027428130177837014,101.03193159415112,Low,Immediate,0.0
16422,0.09281741807426658,111.48324426239428,Low,Within 1 week,1.0
16423,0.058073720614002636,98.19575142878863,Low,Immediate,0.0
16424,0.0524641366520866,94.10031697045207,Low,Within 1 week,2.0
16425,0.12471103615517291,107.71476026371535,Low,Immediate,0.0
16426,0.07901291637872347,101.62768029803343,Low,Immediate,0.0
16427,0.1650956350429732,94.24032156873483,Low,Within 1 week,2.0
16428,0.10927798008795314,106.8324389499233,Low,Within 1 week,1.0
16429,0.222264423493618,106.7470162206322,Low,Within 1 week,1.0
16430,0.23999404517799441,96.50208846955525,Low,Within 1 week,1.0
16431,0.08654697491248267,107.39224118339366,Low,Within 1 week,1.0
16432,0.08733418454682215,103.73003272811106,Low,Within 1 week,1.0
16433,0.060993533493080065,99.215987514822,Low,Immediate,0.0
16434,0.14506651199930107,107.03890735590228,Low,Within 1 week,1.0
16435,0.15670949966101305,104.73745875686029,Low,Within 1 week,1.0
16436,0.1503394082823746,103.28006923239833,Low,Within 1 week,1.0
16437,0.07795778123303902,106.56164715251215,Low,Within 1 week,1.0
16438,0.00935154697707582,105.44496974366902,Low,Within 1 week,1.0
16439,0.06888424460766036,104.67231566733342,Low,Within 1 week,1.0
16440,0.02556001662893713,108.60891708638482,Low,Within 1 week,1.0
16441,0.07819346250022048,108.3095836165198,Low,Within 1 week,1.0
16442,0.16518931985238655,103.4293069291476,Low,Within 1 week,1.0
16443,0.05581688668982688,104.90202071692481,Low,Within 1 week,1.0
16444,0.2345814128026351,105.1892059116322,Low,Within 1 week,1.0
16445,0.20195069873673316,105.01623614573062,Low,Within 1 week,1.0
16446,0.15729840655022206,103.72214290327311,Low,Immediate,0.0
16447,0.15493838370081403,104.4559473577791,Low,Within 1 week,1.0
16448,0.08241822665555244,109.24364401650048,Low,Within 1 week,1.0
16449,0.08666798084161996,99.98486269528179,Low,Within 1 week,1.0
16450,0.09762605067130949,104.26630888287492,Low,Within 1 week,1.0
16451,0.15488871448100652,106.99200596155603,Low,Within 1 week,1.0
16452,0.06775797824207457,104.92599682760391,Low,Within 1 week,1.0
16453,0.05720968605091897,101.13810983583312,Low,Within 1 week,1.0
16454,0.13139292443895248,103.35606641623954,Low,Immediate,0.0
16455,0.034152267708917085,104.759251627865,Low,Within 1 week,1.0
16456,0.11988291475666751,91.07536951009833,Low,Within 1 week,2.0
16457,0.13097895833391004,105.96126654412438,Low,Within 1 week,1.0
16458,0.26945010104379413,106.35034142363159,Low,Within 1 week,1.0
16459,0.1288470722691869,106.03240644883029,Low,Within 1 week,1.0
16460,0.16093491478336078,104.70766644605422,Low,Immediate,0.0
16461,0.0725087310112765,104.93475706919645,Low,Within 1 week,1.0
16462,0.07098212153342427,113.51484663042953,Low,Within 1 week,1.0
16463,0.25120345063519844,104.55167760746608,Low,Immediate,0.0
16464,0.05615154057982564,104.60123606225248,Low,Within 1 week,1.0
16465,0.370493991771602,104.66213730661893,Low,Immediate,0.0
16466,0.03536207149226085,109.38850920955886,Low,Within 1 week,1.0
16467,0.08854669808080166,103.57940595809254,Low,Within 1 week,1.0
16468,0.05792597797630112,106.52514649649316,Low,Within 1 week,1.0
16469,0.081113003241543,107.85017337216716,Low,Within 1 week,1.0
16470,0.5857117779363925,107.19632100930552,Medium,Immediate,0.0
16471,0.06842944281531073,103.88301652539019,Low,Within 1 week,1.0
16472,0.19245640572824338,123.66988171317001,Low,Within 1 week,1.0
16473,0.1731787990216863,94.84193253500017,Low,Within 1 week,2.0
16474,0.03879154706951372,100.02157190870088,Low,Within 1 week,1.0
16475,0.14460156017177017,103.63786599899964,Low,Within 1 week,1.0
16476,0.10778321487772466,95.93819721168867,Low,Within 1 week,1.0
16477,0.19091912556061366,104.35658201070876,Low,Within 1 week,1.0
16478,0.2311986548604572,102.07162688555424,Low,Within 1 week,1.0
16479,0.09490989836382262,104.95416770034949,Low,Within 1 week,1.0
16480,0.15800576237116648,116.13894598260377,Low,Within 1 week,1.0
16481,0.06547475225874563,118.7453686016833,Low,Within 1 week,1.0
16482,0.02957026289000759,112.38042253288371,Low,Within 1 week,1.0
16483,0.016586504568910813,104.50313235808503,Low,Within 1 week,1.0
16484,0.11239413224827258,112.09298808890594,Low,Within 1 week,1.0
16485,0.04817273677714296,98.64283943146164,Low,Immediate,0.0
16486,0.43140020018276487,107.39598608588705,Medium,Immediate,0.0
16487,0.14620408461591136,106.14732263420939,Low,Immediate,0.0
16488,0.10650993612254844,106.73004390381864,Low,Within 1 week,1.0
16489,0.05709301635422058,102.90376631767357,Low,Immediate,0.0
16490,0.15864319574546135,105.11009915604468,Low,Within 1 week,1.0
16491,0.07073612581314151,99.07445389843022,Low,Within 1 week,1.0
16492,0.11202720339609362,104.37532158887004,Low,Within 1 week,1.0
16493,0.023278229605320222,103.17600849421716,Low,Within 1 week,1.0
16494,0.14925804364727305,93.14950612524527,Low,Immediate,0.0
16495,0.08338250601989135,111.39612074871711,Low,Within 1 week,1.0
16496,0.1352311737924976,101.34725638869143,Low,Within 1 week,1.0
16497,0.14408057182036255,103.4669177283543,Low,Within 1 week,1.0
16498,0.16499728255971693,106.05610288098129,Low,Within 1 week,1.0
16499,0.2196278601753184,103.81642201233424,Low,Immediate,0.0
16500,0.1155292597141626,105.0413438251484,Low,Within 1 week,1.0
16501,0.14114910789081414,105.79374978344234,Low,Immediate,0.0
16502,0.1077377411720185,102.16628085019303,Low,Within 1 week,1.0
16503,0.11730953386465075,103.19318345532938,Low,Within 1 week,1.0
16504,0.03678518036858165,103.64220492759829,Low,Within 1 week,1.0
16505,0.1281152837511015,99.13085991511642,Low,Within 1 week,1.0
16506,0.08354456699548336,119.20130303102758,Low,Within 1 week,1.0
16507,0.12315326019495279,106.74654416241837,Low,Within 1 week,1.0
16508,0.15225917984550272,101.76619627309663,Low,Immediate,0.0
16509,0.1489385044111774,106.5518167146228,Low,Immediate,0.0
16510,0.06172266696291799,104.91083398996918,Low,Within 1 week,1.0
16511,0.12482538626561931,106.93787868176234,Low,Within 1 week,1.0
16512,0.19284424845080145,105.54605926125907,Low,Within 1 week,1.0
16513,0.0648893914189014,98.5759131446653,Low,Immediate,0.0
16514,0.053822445949403795,104.53600428505229,Low,Within 1 week,1.0
16515,0.1454984718967511,104.58376596062351,Low,Within 1 week,1.0
16516,0.1046941483557168,114.62933799317966,Low,Within 1 week,1.0
16517,0.1586123961167969,101.79814761163044,Low,Within 1 week,1.0
16518,0.09176494554258857,101.85463253031178,Low,Within 1 week,1.0
16519,0.07771000284379195,103.5160098420445,Low,Within 1 week,1.0
16520,0.0950418711087646,105.82763497668455,Low,Immediate,0.0
16521,0.0587570710280643,96.55354138918321,Low,Immediate,0.0
16522,0.19526445231702685,111.49066637849225,Low,Immediate,0.0
16523,0.13287184193385618,105.46007926978228,Low,Within 1 week,1.0
16524,0.10713635508832044,102.90271118547842,Low,Within 1 week,1.0
16525,0.04541725227363171,107.52388152116448,Low,Within 1 week,1.0
16526,0.19312315961536136,102.31288705031675,Low,Within 1 week,1.0
16527,0.15410345812896045,103.51794859757644,Low,Within 1 week,1.0
16528,0.07449044045998818,111.7311263724871,Low,Immediate,0.0
16529,0.11513257745749379,107.07223300604183,Low,Within 1 week,1.0
16530,0.0989689644099912,105.39680350090589,Low,Within 1 week,1.0
16531,0.041123863515764185,102.84983315435416,Low,Within 1 week,1.0
16532,0.10510212479253413,101.23510490817837,Low,Within 1 week,1.0
16533,0.23683658895674975,105.94741995807341,Low,Within 1 week,1.0
16534,0.12480029678479887,105.40675202655014,Low,Immediate,0.0
16535,0.12262569427496955,102.82935297647849,Low,Within 1 week,1.0
16536,0.05143296843409573,103.79291886127237,Low,Within 1 week,1.0
16537,0.05540536366044826,100.15298734161729,Low,Within 1 week,1.0
16538,0.1522447316617593,103.68985654904891,Low,Within 1 week,1.0
16539,0.2495307635524008,102.9907114124606,Low,Immediate,0.0
16540,0.22899291654133896,100.15537534477293,Low,Within 1 week,1.0
16541,0.043358713930336225,107.03557594419689,Low,Within 1 week,1.0
16542,0.04349319073859843,106.04266324467508,Low,Within 1 week,1.0
16543,0.37515619143879325,104.655997054805,Low,Immediate,0.0
16544,0.049412167730220585,113.78510693519824,Low,Within 1 week,1.0
16545,0.16526475699396925,104.84133719293273,Low,Within 1 week,1.0
16546,0.12858207150247236,103.08069121408198,Low,Within 1 week,1.0
16547,0.05698547049580424,107.64850060049649,Low,Within 1 week,1.0
16548,0.10265428153143036,106.04380936236508,Low,Within 1 week,1.0
16549,0.05018994876184478,105.7204889752411,Low,Immediate,0.0
16550,0.13078466843326664,97.10313630502183,Low,Within 1 week,1.0
16551,0.1882961666385649,103.7475311718001,Low,Immediate,0.0
16552,0.34546164594369566,103.80873209732042,Low,Immediate,0.0
16553,0.03816195839836603,103.42643860071652,Low,Immediate,0.0
16554,0.0969449732082832,112.92215369242632,Low,Within 1 week,1.0
16555,0.25668148005623087,105.48096981070047,Low,Immediate,0.0
16556,0.10036575839545069,106.46833190923513,Low,Immediate,0.0
16557,0.37903953614690855,88.1600091948209,Low,Immediate,0.0
16558,0.10365245042805632,100.26576255179657,Low,Within 1 week,1.0
16559,0.05259833349823216,111.11936960370679,Low,Within 1 week,1.0
16560,0.39238851663643876,103.41112306615337,Low,Immediate,0.0
16561,0.09106804842286895,88.48533569266816,Low,Immediate,0.0
16562,0.14139035778706371,103.17013285966743,Low,Within 1 week,1.0
16563,0.5195701587194875,101.73192758688114,Medium,Immediate,0.0
16564,0.053143303774444484,102.53918681758469,Low,Within 1 week,1.0
16565,0.3140214775461286,105.11249183697194,Low,Immediate,0.0
16566,0.11341243199885968,103.58282409220458,Low,Within 1 week,1.0
16567,0.24593592772516165,90.46038458137059,Low,Within 1 week,2.0
16568,0.08988576017609978,103.72843439469382,Low,Within 1 week,1.0
16569,0.05610196124492226,102.37402089274481,Low,Within 1 week,1.0
16570,0.9682148515077604,104.4798858260418,High,Immediate,0.0
16571,0.06738480622712845,106.94517640505845,Low,Within 1 week,1.0
16572,0.2266487524373288,105.13251303973664,Low,Immediate,0.0
16573,0.08746846542343416,103.64904035112257,Low,Immediate,0.0
16574,0.06410140168825229,103.8997202096412,Low,Within 1 week,1.0
16575,0.027928973636986515,104.24225443297847,Low,Immediate,0.0
16576,0.14119521628542606,113.38374311827242,Low,Within 1 week,1.0
16577,0.07137898671616157,110.03268703404001,Low,Within 1 week,1.0
16578,0.09912018565930249,103.82273641314868,Low,Within 1 week,1.0
16579,0.48427081199906946,104.52762918336036,Medium,Immediate,0.0
16580,0.08488948510815307,103.10493639751733,Low,Within 1 week,1.0
16581,0.1358305347669913,100.74508531351478,Low,Within 1 week,1.0
16582,0.17590273997613423,101.09189913934259,Low,Within 1 week,1.0
16583,0.9461967915783065,114.69383156486983,High,Immediate,0.0
16584,0.05824553141791317,103.89947860163896,Low,Within 1 week,1.0
16585,0.1195605745637134,92.66115893567931,Low,Within 1 week,2.0
16586,0.15173003487647538,100.65636991722187,Low,Immediate,0.0
16587,0.06559045921712628,106.2685573252406,Low,Within 1 week,1.0
16588,0.19304940952000046,107.4357074324443,Low,Immediate,0.0
16589,0.09723371810525588,101.63062538506183,Low,Within 1 week,1.0
16590,0.1291857546833743,100.57573966710287,Low,Immediate,0.0
16591,0.12081336476310048,103.14746673144586,Low,Within 1 week,1.0
16592,0.38379812638164135,110.03207642313772,Low,Immediate,0.0
16593,0.04716373703285329,100.80562216154703,Low,Within 1 week,1.0
16594,0.08221706605203788,101.69740459846636,Low,Within 1 week,1.0
16595,0.10935746136308293,104.91847312207177,Low,Within 1 week,1.0
16596,0.1277032785444088,104.02730440804075,Low,Within 1 week,1.0
16597,0.05834180170767283,102.78946325136452,Low,Within 1 week,1.0
16598,0.1969195101997862,98.70592974102348,Low,Immediate,0.0
16599,0.1254177495367037,100.06304225293187,Low,Within 1 week,1.0
16600,0.08350731870082725,103.40047441222103,Low,Within 1 week,1.0
16601,0.29432985028601694,104.48944259440813,Low,Within 1 week,1.0
16602,0.12362812341603688,104.84052575290931,Low,Within 1 week,1.0
16603,0.10758048374260128,111.17294198648344,Low,Within 1 week,1.0
16604,0.1256278901454172,111.24396808018948,Low,Within 1 week,1.0
16605,0.12782910512442336,100.56323986549866,Low,Immediate,0.0
16606,0.07437859172100822,121.99089676531192,Low,Within 1 week,1.0
16607,0.21460600723213832,103.86680746736869,Low,Immediate,0.0
16608,0.5933779625811338,104.2329171351443,Medium,Immediate,0.0
16609,0.19114506059558667,105.1801846517545,Low,Within 1 week,1.0
16610,0.8133757607836568,108.33414917659745,High,Immediate,0.0
16611,0.030627865423706515,102.5297459934337,Low,Within 1 week,1.0
16612,0.060884506763352546,102.32891908786735,Low,Within 1 week,1.0
16613,0.047834293695534956,112.11775614167068,Low,Within 1 week,1.0
16614,0.04136258362798209,106.73402906264307,Low,Within 1 week,1.0
16615,0.2341466727359842,105.58630756465799,Low,Within 1 week,1.0
16616,0.03322474398332659,99.84789573934864,Low,Within 1 week,1.0
16617,0.1203651516479517,107.51311070880554,Low,Within 1 week,1.0
16618,0.07607080100618271,99.44060751169569,Low,Within 1 week,1.0
16619,0.32426516575076014,107.16607245487535,Low,Immediate,0.0
16620,0.16125551792092951,104.16639454923391,Low,Within 1 week,1.0
16621,0.9907398846379717,97.56636567918436,High,Immediate,0.0
16622,0.19618944043718126,104.78128377934664,Low,Within 1 week,1.0
16623,0.06871169066716605,103.0256716667554,Low,Within 1 week,1.0
16624,0.0944349982311917,126.38260311234005,Low,Within 1 week,1.0
16625,0.1462589441430522,108.55742473885024,Low,Within 1 week,1.0
16626,0.11735385428286203,105.1591594256051,Low,Within 1 week,1.0
16627,0.048837164356926026,99.65223905922434,Low,Within 1 week,1.0
16628,0.15179145666333882,103.040662560352,Low,Within 1 week,1.0
16629,0.014850860839121136,100.4124315233343,Low,Within 1 week,1.0
16630,0.24358788348636198,106.46150258019966,Low,Within 1 week,1.0
16631,0.05855435130101767,103.41498747995682,Low,Within 1 week,1.0
16632,0.43342594605528356,109.43314475146772,Medium,Immediate,0.0
